positive_bert,negative_bert,neutral_bert,info_exchange_zscore_chats,discrepancies_lexical_wordcount,hear_lexical_wordcount,home_lexical_wordcount,conjunction_lexical_wordcount,certainty_lexical_wordcount,inclusive_lexical_wordcount,bio_lexical_wordcount,achievement_lexical_wordcount,adverbs_lexical_wordcount,anxiety_lexical_wordcount,third_person_lexical_wordcount,negation_lexical_wordcount,swear_lexical_wordcount,death_lexical_wordcount,health_lexical_wordcount,see_lexical_wordcount,body_lexical_wordcount,family_lexical_wordcount,negative_affect_lexical_wordcount,quantifier_lexical_wordcount,positive_affect_lexical_wordcount,insight_lexical_wordcount,humans_lexical_wordcount,present_tense_lexical_wordcount,future_tense_lexical_wordcount,past_tense_lexical_wordcount,relative_lexical_wordcount,sexual_lexical_wordcount,inhibition_lexical_wordcount,sadness_lexical_wordcount,social_lexical_wordcount,indefinite_pronoun_lexical_wordcount,religion_lexical_wordcount,work_lexical_wordcount,money_lexical_wordcount,causation_lexical_wordcount,anger_lexical_wordcount,first_person_singular_lexical_wordcount,feel_lexical_wordcount,tentativeness_lexical_wordcount,exclusive_lexical_wordcount,verbs_lexical_wordcount,friends_lexical_wordcount,article_lexical_wordcount,argue_lexical_wordcount,auxiliary_verbs_lexical_wordcount,cognitive_mech_lexical_wordcount,preposition_lexical_wordcount,first_person_plural_lexical_wordcount,percept_lexical_wordcount,second_person_lexical_wordcount,positive_words_lexical_wordcount,first_person_lexical_wordcount,nltk_english_stopwords_lexical_wordcount,textblob_subjectivity,textblob_polarity,positivity_zscore_chats,positivity_zscore_conversation,please_politeness_convokit,please_start_politeness_convokit,hashedge_politeness_convokit,indirect_btw_politeness_convokit,hedges_politeness_convokit,factuality_politeness_convokit,deference_politeness_convokit,gratitude_politeness_convokit,apologizing_politeness_convokit,1st_person_pl_politeness_convokit,1st_person_politeness_convokit,1st_person_start_politeness_convokit,2nd_person_politeness_convokit,2nd_person_start_politeness_convokit,indirect_greeting_politeness_convokit,direct_question_politeness_convokit,direct_start_politeness_convokit,haspositive_politeness_convokit,hasnegative_politeness_convokit,subjunctive_politeness_convokit,indicative_politeness_convokit,Acknowledgement_receptiveness_yeomans,Affirmation_receptiveness_yeomans,Agreement_receptiveness_yeomans,Apology_receptiveness_yeomans,Ask_Agency_receptiveness_yeomans,By_The_Way_receptiveness_yeomans,Can_You_receptiveness_yeomans,Conjunction_Start_receptiveness_yeomans,Could_You_receptiveness_yeomans,Disagreement_receptiveness_yeomans,Filler_Pause_receptiveness_yeomans,First_Person_Plural_receptiveness_yeomans,First_Person_Single_receptiveness_yeomans,For_Me_receptiveness_yeomans,For_You_receptiveness_yeomans,Formal_Title_receptiveness_yeomans,Give_Agency_receptiveness_yeomans,Goodbye_receptiveness_yeomans,Gratitude_receptiveness_yeomans,Hedges_receptiveness_yeomans,Hello_receptiveness_yeomans,Impersonal_Pronoun_receptiveness_yeomans,Informal_Title_receptiveness_yeomans,Let_Me_Know_receptiveness_yeomans,Negation_receptiveness_yeomans,Negative_Emotion_receptiveness_yeomans,Please_receptiveness_yeomans,Positive_Emotion_receptiveness_yeomans,Reasoning_receptiveness_yeomans,Reassurance_receptiveness_yeomans,Second_Person_receptiveness_yeomans,Subjectivity_receptiveness_yeomans,Swearing_receptiveness_yeomans,Truth_Intensifier_receptiveness_yeomans,Bare_Command_receptiveness_yeomans,YesNo_Questions_receptiveness_yeomans,WH_Questions_receptiveness_yeomans,Adverb_Limiter_receptiveness_yeomans
0.129442438,0.042627975,0.827929556,-0.415396738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.663245197,-0.782690879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.321754277,0.048828088,0.629417598,-0.391735401,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.126612764,0.033796046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12865372,0.023246884,0.84809947,-0.462719414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5,-0.6664846,-0.786039494,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.34712252,0.053010277,0.599867225,1.146251545,0,3,0,5,0,1,0,1,4,0,0,1,0,0,0,0,0,0,0,3,2,2,1,11,0,2,10,0,0,0,10,9,0,1,1,0,0,6,0,7,7,13,0,2,1,10,11,11,0,3,1,3,6,43,0.553125,0.0875,0.230804525,0.141500487,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,9,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
0.136441857,0.044834629,0.8187235,-0.415396738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,-0.634497377,-0.752973866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.677853525,0.012191784,0.309954673,-0.439058076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.589173928,1.545665428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.089077167,0.496337682,0.414585203,0.602040779,0,0,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,5,0,3,1,0,0,0,5,3,0,2,5,0,0,1,0,0,0,8,0,5,3,4,7,3,1,0,2,2,2,23,0.657142857,0.263095238,-0.829032343,-0.954067309,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
0.377701759,0.09237466,0.529923558,1.548494284,7,1,0,6,0,4,0,4,8,0,0,2,0,0,0,1,0,0,0,3,3,2,0,6,7,3,7,0,0,0,4,4,0,1,5,2,0,17,1,1,1,19,0,4,3,16,17,16,0,3,0,6,17,57,0.567857143,0.25,0.356398746,0.271328943,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15,0,0,0,0,0,0,3,0,4,0,0,2,0,0,5,0,0,0,2,0,0,0,0,0,1
0.192666143,0.012829331,0.794504464,1.098928869,4,0,0,5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,1,0,7,1,0,3,0,0,0,5,3,0,3,3,1,0,3,0,1,0,11,0,2,2,8,11,8,1,0,4,5,4,29,0.6375,0.2575,-0.403574514,-0.514265759,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,0,0,0,1,0,0,1,0,3,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0
0.876733243,0.01965123,0.103615537,0.128814027,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,6,1,0,0,0,0,0,1,0,1,3,4,0,3,2,2,3,4,0,1,3,1,1,17,0.875,-0.125,2.40600731,2.390037213,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,2
0.380686462,0.027156364,0.592157185,0.318104728,5,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,9,0,0,0,4,0,0,0,2,0,0,1,0,1,3,9,0,1,3,6,9,5,1,0,3,0,2,17,0.3,0.2,0.368657435,0.284000917,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0
0.22278145,0.087376222,0.689842284,-0.462719414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,-0.279885745,-0.386406996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.281135798,0.124809511,0.594054699,-0.060476674,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,4,0,0,0,1,1,0,3,0,0,0,3,0,1,0,2,2,3,0,0,2,1,3,12,0.65,-0.016666667,-0.040214351,-0.138655414,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0
0.164258242,0.049074035,0.786667705,-0.273428713,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.520250675,-0.634875496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.525854588,0.009876559,0.464268833,0.507395429,1,0,0,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,1,1,6,0,0,0,3,1,0,0,3,1,0,2,0,0,1,8,0,5,3,4,8,5,0,0,0,4,2,19,0.509722222,0.1875,0.96488802,0.900332588,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
0.480807662,0.015007881,0.504184425,-0.226106037,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,1,0,1,1,1,1,2,0,0,1,1,0,6,0.475,0.225,0.77987251,0.709079537,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.612955034,0.029525248,0.357519686,-0.344412725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,1,0,2,1,3,0,0,1.322624608,1.270129768,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.377701759,0.09237466,0.529923558,-0.462719414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.356398746,0.271328943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.224131823,0.12993446,0.645933688,0.744008805,4,0,0,5,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,3,1,8,0,0,0,4,2,0,0,2,0,0,0,0,0,1,12,0,0,5,9,6,6,2,0,2,0,1,22,0.3,0.175,-0.274339529,-0.380673797,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
0.050444528,0.067474969,0.882080436,-0.391735401,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,-0.987703269,-1.118087604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.78333956,0.007540519,0.209119901,0.152475365,2,0,0,5,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,2,0,0,0,6,0,0,0,2,0,0,0,0,0,0,5,0,1,2,3,7,2,2,0,2,2,2,12,0,0,2.022423309,1.99352121,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
0.116804406,0.042674169,0.840521395,0.69668613,2,1,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,1,0,6,0,0,0,4,5,0,0,0,1,0,6,0,4,1,7,0,3,2,3,11,8,0,1,1,3,6,30,0.4625,0.3125,-0.715151781,-0.836347422,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,5,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0
0.072345324,0.084845886,0.842808843,-0.462719414,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.897752916,-1.025104701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.377701759,0.09237466,0.529923558,-0.013153999,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,2,0,0,0,6,2,0,0,0,0,0,0,0,0,0,4,0,3,0,1,2,2,1,1,2,6,1,12,0.583333333,0.45,0.356398746,0.271328943,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0
0.06815698,0.043644957,0.888198078,-0.2024447,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,0,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,3,0,0,0,1,3,2,0,0,1,2,2,6,0,0,-0.914955169,-1.042886903,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0
0.167459339,0.051979873,0.780560791,-0.462719414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,-0.507103216,-0.621284788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019806769,0.627731621,0.352461666,-0.249767375,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,1,1,2,1,6,0.8,0.85,-1.113537843,-1.248164517,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
0.301121861,0.072028719,0.626849413,-0.439058076,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0.041871865,-0.053801775,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.30445981,0.053822223,0.64171797,-0.368074063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,2,0.55,0.6,0.055581401,-0.039630041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.072549522,0.123693198,0.80375725,-0.462719414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,-0.896914239,-1.024237749,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.408234328,0.082703486,0.509062171,-0.462719414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481801283,0.625011411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.276681811,0.152171627,0.571146607,-0.415396738,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,3,0,0,-0.058507645,0.029758939,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.108918793,0.076524436,0.814556777,-0.368074063,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,1,1,5,0.6,0.7,-0.747539355,-0.729339805,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.397612572,0.116441302,0.485946119,-0.439058076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0.8,0.475,0.438175894,0.576949794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0.054704677,0.262970179,0.682325244,-0.462719414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,-0.970206101,-0.974649338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.397612572,0.116441302,0.485946119,-0.29709005,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,0,1,0,0,6,0,0,0.438175894,0.576949794,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.261298895,0.030338811,0.708362341,-0.273428713,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,2,0,0,1,0,0,0,3,0.4,0.4,-0.121687939,-0.039846104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07148011,0.126336753,0.802183151,-0.155122024,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,1,0,5,0.480555556,-0.013888889,-0.901306498,-0.898743395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
0.291011631,0.145677254,0.56331116,0.034168676,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,2,1,0,0,1,0,0,2,0,0,0,2,0,3,0,1,1,4,0,0,1,2,2,12,0.25,0.25,0.000347406,0.094598909,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.415343434,0.094924666,0.489731908,-0.084138012,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,0,2,0,1,0,1,0,1,1,2,0,8,0.375,-0.125,0.510999609,0.657178889,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0
0.401139081,0.017569423,0.581291497,2.447625114,3,1,1,7,2,2,1,1,11,0,0,0,1,0,1,0,0,1,0,4,5,9,0,24,1,0,17,0,0,0,18,10,1,4,6,0,1,2,0,3,3,26,0,9,10,17,16,13,0,1,15,11,2,69,0.214285714,0.2,0.452659875,0.592906639,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,10,0,0,0,1,0,6,0,0,15,0,1,0,0,0,0,0
0.025275165,0.498231083,0.476493716,-0.439058076,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.888888889,0.5,-1.091078194,-1.107812809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.136516869,0.282443106,0.581040025,-0.273428713,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,4,0,0,1,2,1,0,0,0,2,1,0,4,0.1,-0.1,-0.634189288,-0.604463268,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
0.41585201,0.064377837,0.519770205,-0.391735401,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,0,0,0,0,0,1,3,0.888888889,0.5,0.513088421,0.65948011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.123886392,0.104056686,0.772056937,1.098928869,4,0,0,5,0,3,0,4,5,0,0,1,0,0,0,0,0,0,0,3,6,2,1,8,1,0,5,0,1,0,6,3,0,7,3,1,0,10,0,3,1,9,0,8,5,3,14,12,1,0,1,12,11,42,0.505,0.315,-0.686064842,-0.661614003,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,1,0,3,0,0,1,0,0,8,1,0,1,1,0,0,0,0,0,0
